        hour        infil
   149.26389     11.60232
   149.26667     11.60246
   149.26944     11.60261
   149.27222     11.60275
   149.27500     11.60290
   149.27778     11.60304
   149.28056     11.60318
   149.28333     11.60333
   149.28611     11.60347
   149.28889     11.60362
   149.29167     11.60376
   149.29444     11.60390
   149.29722     11.60405
   149.30000     11.60419
   149.30278     11.60434
   149.30556     11.60448
   149.30833     11.60462
   149.31111     11.60477
   149.31389     11.60491
   149.31667     11.60505
   149.31944     11.60520
   149.32222     11.60534
   149.32500     11.60549
   149.32778     11.60563
   149.33056     11.60577
   149.33333     11.60592
   149.33611     11.60606
   149.33889     11.60621
   149.34167     11.60635
   149.34444     11.60649
   149.34722     11.60664
   149.35000     11.60678
   149.35278     11.60692
   149.35556     11.60707
   149.35833     11.60721
   149.36111     11.60736
   149.36389     11.60750
   149.36667     11.60764
   149.36944     11.60779
   149.37222     11.60793
   149.37500     11.60808
   149.37778     11.60822
   149.38056     11.60836
   149.38333     11.60851
   149.38611     11.60865
   149.38889     11.60879
   149.39167     11.60894
   149.39444     11.60908
   149.39722     11.60923
   149.40000     11.60937
   149.40278     11.60951
   149.40556     11.60966
   149.40833     11.60980
   149.41111     11.60995
   149.41389     11.61009
   149.41667     11.61023
   149.41944     11.61038
   149.42222     11.61052
   149.42500     11.61066
   149.42778     11.61081
   149.43056     11.61095
   149.43333     11.61110
   149.43611     11.61124
   149.43889     11.61138
   149.44167     11.61153
   149.44444     11.61167
   149.44722     11.61181
   149.45000     11.61196
   149.45278     11.61210
   149.45556     11.61225
   149.45833     11.61239
   149.46111     11.61253
   149.46389     11.61268
   149.46667     11.61282
   149.46944     11.61297
   149.47222     11.61311
   149.47500     11.61325
   149.47778     11.61340
   149.48056     11.61354
   149.48333     11.61368
   149.48611     11.61383
   149.48889     11.61397
   149.49167     11.61412
   149.49444     11.61426
   149.49722     11.61440
   149.50000     11.61455
   149.50278     11.61469
   149.50556     11.61484
   149.50833     11.61498
   149.51111     11.61512
   149.51389     11.61527
   149.51667     11.61541
   149.51944     11.61555
   149.52222     11.61570
   149.52500     11.61584
   149.52778     11.61599
   149.53056     11.61613
   149.53333     11.61627
   149.53611     11.61642
   149.53889     11.61656
   149.54167     11.61670
   149.54444     11.61685
   149.54722     11.61699
   149.55000     11.61714
   149.55278     11.61728
   149.55556     11.61742
   149.55833     11.61757
   149.56111     11.61771
   149.56389     11.61786
   149.56667     11.61800
   149.56944     11.61814
   149.57222     11.61829
   149.57500     11.61843
   149.57778     11.61857
   149.58056     11.61872
   149.58333     11.61886
   149.58611     11.61901
   149.58889     11.61915
   149.59167     11.61929
   149.59444     11.61944
   149.59722     11.61958
   149.60000     11.61972
   149.60278     11.61987
   149.60556     11.62001
   149.60833     11.62016
   149.61111     11.62030
   149.61389     11.62044
   149.61667     11.62059
   149.61944     11.62073
   149.62222     11.62087
   149.62500     11.62102
   149.62778     11.62116
   149.63056     11.62131
   149.63333     11.62145
   149.63611     11.62159
   149.63889     11.62174
   149.64167     11.62188
   149.64444     11.62203
   149.64722     11.62217
   149.65000     11.62231
   149.65278     11.62246
   149.65556     11.62260
   149.65833     11.62274
   149.66111     11.62289
   149.66389     11.62303
   149.66667     11.62318
   149.66944     11.62332
   149.67222     11.62346
   149.67500     11.62361
   149.67778     11.62375
   149.68056     11.62389
   149.68333     11.62404
   149.68611     11.62418
   149.68889     11.62433
   149.69167     11.62447
   149.69444     11.62461
   149.69722     11.62476
   149.70000     11.62490
   149.70278     11.62504
   149.70556     11.62519
   149.70833     11.62533
   149.71111     11.62548
   149.71389     11.62562
   149.71667     11.62576
   149.71944     11.62591
   149.72222     11.62605
   149.72500     11.62619
   149.72778     11.62634
   149.73056     11.62648
   149.73333     11.62663
   149.73611     11.62677
   149.73889     11.62691
   149.74167     11.62706
   149.74444     11.62720
   149.74722     11.62735
   149.75000     11.62749
   149.75278     11.62763
   149.75556     11.62778
   149.75833     11.62792
   149.76111     11.62806
   149.76389     11.62821
   149.76667     11.62835
   149.76944     11.62850
   149.77222     11.62864
   149.77500     11.62878
   149.77778     11.62893
   149.78056     11.62907
   149.78333     11.62921
   149.78611     11.62936
   149.78889     11.62950
   149.79167     11.62965
   149.79444     11.62979
   149.79722     11.62993
   149.80000     11.63008
   149.80278     11.63022
   149.80556     11.63036
   149.80833     11.63051
   149.81111     11.63065
   149.81389     11.63080
   149.81667     11.63094
   149.81944     11.63108
   149.82222     11.63123
   149.82500     11.63137
   149.82778     11.63151
   149.83056     11.63166
   149.83333     11.63180
   149.83611     11.63195
   149.83889     11.63209
   149.84167     11.63223
   149.84444     11.63238
   149.84722     11.63252
   149.85000     11.63266
   149.85278     11.63281
   149.85556     11.63295
   149.85833     11.63310
   149.86111     11.63324
   149.86389     11.63338
   149.86667     11.63353
   149.86944     11.63367
   149.87222     11.63381
   149.87500     11.63396
   149.87778     11.63410
   149.88056     11.63425
   149.88333     11.63439
   149.88611     11.63453
   149.88889     11.63468
   149.89167     11.63482
   149.89444     11.63496
   149.89722     11.63511
   149.90000     11.63525
   149.90278     11.63540
   149.90556     11.63554
   149.90833     11.63568
   149.91111     11.63583
   149.91389     11.63597
   149.91667     11.63611
   149.91944     11.63626
   149.92222     11.63640
   149.92500     11.63655
   149.92778     11.63669
   149.93056     11.63683
   149.93333     11.63698
   149.93611     11.63712
   149.93889     11.63726
   149.94167     11.63741
   149.94444     11.63755
   149.94722     11.63770
   149.95000     11.63784
   149.95278     11.63798
   149.95556     11.63813
   149.95833     11.63827
   149.96111     11.63841
   149.96389     11.63856
   149.96667     11.63870
   149.96944     11.63885
   149.97222     11.63899
   149.97500     11.63913
   149.97778     11.63928
   149.98056     11.63942
   149.98333     11.63956
   149.98611     11.63971
   149.98889     11.63985
   149.99167     11.63999
   149.99444     11.64014
   149.99722     11.64028
   150.00000     11.64043
   150.00278     11.64057
   150.00556     11.64071
   150.00833     11.64086
   150.01111     11.64100
   150.01389     11.64114
   150.01667     11.64129
   150.01944     11.64143
   150.02222     11.64158
   150.02500     11.64172
   150.02778     11.64186
   150.03056     11.64201
   150.03333     11.64215
   150.03611     11.64229
   150.03889     11.64244
   150.04167     11.64258
   150.04444     11.64273
   150.04722     11.64287
   150.05000     11.64301
   150.05278     11.64316
   150.05556     11.64330
   150.05833     11.64344
   150.06111     11.64359
   150.06389     11.64373
   150.06667     11.64388
   150.06944     11.64402
   150.07222     11.64416
   150.07500     11.64431
   150.07778     11.64445
   150.08056     11.64459
   150.08333     11.64474
   150.08611     11.64488
   150.08889     11.64502
   150.09167     11.64517
   150.09444     11.64531
   150.09722     11.64546
   150.10000     11.64560
   150.10278     11.64574
   150.10556     11.64589
   150.10833     11.64603
   150.11111     11.64617
   150.11389     11.64632
   150.11667     11.64646
   150.11944     11.64661
   150.12222     11.64675
   150.12500     11.64689
   150.12778     11.64704
   150.13056     11.64718
   150.13333     11.64732
   150.13611     11.64747
   150.13889     11.64761
   150.14167     11.64776
   150.14444     11.64790
   150.14722     11.64804
   150.15000     11.64819
   150.15278     11.64833
   150.15556     11.64847
   150.15833     11.64862
   150.16111     11.64876
   150.16389     11.64890
   150.16667     11.64905
   150.16944     11.64919
   150.17222     11.64934
   150.17500     11.64948
   150.17778     11.64962
   150.18056     11.64977
   150.18333     11.64991
   150.18611     11.65005
   150.18889     11.65020
   150.19167     11.65034
   150.19444     11.65049
   150.19722     11.65063
   150.20000     11.65077
   150.20278     11.65092
   150.20556     11.65106
   150.20833     11.65120
   150.21111     11.65135
   150.21389     11.65149
   150.21667     11.65163
   150.21944     11.65178
   150.22222     11.65192
   150.22500     11.65207
   150.22778     11.65221
   150.23056     11.65235
   150.23333     11.65250
   150.23611     11.65264
   150.23889     11.65278
   150.24167     11.65293
   150.24444     11.65307
   150.24722     11.65322
   150.25000     11.65336
   150.25278     11.65350
   150.25556     11.65365
   150.25833     11.65379
   150.26111     11.65393
   150.26389     11.65408
   150.26667     11.65422
   150.26944     11.65436
   150.27222     11.65451
   150.27500     11.65465
   150.27778     11.65480
   150.28056     11.65494
   150.28333     11.65508
   150.28611     11.65523
   150.28889     11.65537
   150.29167     11.65551
   150.29444     11.65566
   150.29722     11.65580
   150.30000     11.65594
   150.30278     11.65609
   150.30556     11.65623
   150.30833     11.65638
   150.31111     11.65652
   150.31389     11.65666
   150.31667     11.65681
   150.31944     11.65695
   150.32222     11.65709
   150.32500     11.65724
   150.32778     11.65738
   150.33056     11.65752
   150.33333     11.65767
   150.33611     11.65781
   150.33889     11.65796
   150.34167     11.65810
   150.34444     11.65824
   150.34722     11.65839
   150.35000     11.65853
   150.35278     11.65867
   150.35556     11.65882
   150.35833     11.65896
   150.36111     11.65911
   150.36389     11.65925
   150.36667     11.65939
   150.36944     11.65954
   150.37222     11.65968
   150.37500     11.65982
   150.37778     11.65997
   150.38056     11.66011
   150.38333     11.66025
   150.38611     11.66040
   150.38889     11.66054
   150.39167     11.66069
   150.39444     11.66083
   150.39722     11.66097
   150.40000     11.66112
   150.40278     11.66126
   150.40556     11.66140
   150.40833     11.66155
   150.41111     11.66169
   150.41389     11.66183
   150.41667     11.66198
   150.41944     11.66212
   150.42222     11.66227
   150.42500     11.66241
   150.42778     11.66255
   150.43056     11.66270
   150.43333     11.66284
   150.43611     11.66298
   150.43889     11.66313
   150.44167     11.66327
   150.44444     11.66341
   150.44722     11.66356
   150.45000     11.66370
   150.45278     11.66385
   150.45556     11.66399
   150.45833     11.66413
   150.46111     11.66428
   150.46389     11.66442
   150.46667     11.66456
   150.46944     11.66471
   150.47222     11.66485
   150.47500     11.66499
   150.47778     11.66514
   150.48056     11.66528
   150.48333     11.66543
   150.48611     11.66557
   150.48889     11.66571
   150.49167     11.66586
   150.49444     11.66600
   150.49722     11.66614
   150.50000     11.66629
   150.50278     11.66643
   150.50556     11.66657
   150.50833     11.66672
   150.51111     11.66686
   150.51389     11.66701
   150.51667     11.66715
   150.51944     11.66729
   150.52222     11.66744
   150.52500     11.66758
   150.52778     11.66772
   150.53056     11.66787
   150.53333     11.66801
   150.53611     11.66815
   150.53889     11.66830
   150.54167     11.66844
   150.54444     11.66859
   150.54722     11.66873
   150.55000     11.66887
   150.55278     11.66902
   150.55556     11.66916
   150.55833     11.66930
   150.56111     11.66945
   150.56389     11.66959
   150.56667     11.66973
   150.56944     11.66988
   150.57222     11.67002
   150.57500     11.67016
   150.57778     11.67031
   150.58056     11.67045
   150.58333     11.67060
   150.58611     11.67074
   150.58889     11.67088
   150.59167     11.67103
   150.59444     11.67117
   150.59722     11.67131
   150.60000     11.67146
   150.60278     11.67160
   150.60556     11.67174
   150.60833     11.67189
   150.61111     11.67203
   150.61389     11.67218
   150.61667     11.67232
   150.61944     11.67246
   150.62222     11.67261
   150.62500     11.67275
   150.62778     11.67289
   150.63056     11.67304
   150.63333     11.67318
   150.63611     11.67332
   150.63889     11.67347
   150.64167     11.67361
   150.64444     11.67375
   150.64722     11.67390
   150.65000     11.67404
   150.65278     11.67419
   150.65556     11.67433
   150.65833     11.67447
   150.66111     11.67462
   150.66389     11.67476
   150.66667     11.67490
   150.66944     11.67505
   150.67222     11.67519
   150.67500     11.67533
   150.67778     11.67548
   150.68056     11.67562
   150.68333     11.67577
   150.68611     11.67591
   150.68889     11.67605
   150.69167     11.67620
   150.69444     11.67634
   150.69722     11.67648
   150.70000     11.67663
   150.70278     11.67677
   150.70556     11.67691
   150.70833     11.67706
   150.71111     11.67720
   150.71389     11.67734
   150.71667     11.67749
   150.71944     11.67763
   150.72222     11.67778
   150.72500     11.67792
   150.72778     11.67806
   150.73056     11.67821
   150.73333     11.67835
   150.73611     11.67849
   150.73889     11.67864
   150.74167     11.67878
   150.74444     11.67892
   150.74722     11.67907
   150.75000     11.67921
   150.75278     11.67935
   150.75556     11.67950
   150.75833     11.67964
   150.76111     11.67979
   150.76389     11.67993
   150.76667     11.68007
   150.76944     11.68022
   150.77222     11.68036
   150.77500     11.68050
   150.77778     11.68065
   150.78056     11.68079
   150.78333     11.68093
   150.78611     11.68108
   150.78889     11.68122
   150.79167     11.68136
   150.79444     11.68151
   150.79722     11.68165
   150.80000     11.68180
   150.80278     11.68194
   150.80556     11.68208
   150.80833     11.68223
   150.81111     11.68237
   150.81389     11.68251
   150.81667     11.68266
   150.81944     11.68280
   150.82222     11.68294
   150.82500     11.68309
   150.82778     11.68323
   150.83056     11.68337
   150.83333     11.68352
   150.83611     11.68366
   150.83889     11.68381
   150.84167     11.68395
   150.84444     11.68409
   150.84722     11.68424
   150.85000     11.68438
   150.85278     11.68452
   150.85556     11.68467
   150.85833     11.68481
   150.86111     11.68495
   150.86389     11.68510
   150.86667     11.68524
   150.86944     11.68538
   150.87222     11.68553
   150.87500     11.68567
   150.87778     11.68582
   150.88056     11.68596
   150.88333     11.68610
   150.88611     11.68625
   150.88889     11.68639
   150.89167     11.68653
   150.89444     11.68668
   150.89722     11.68682
   150.90000     11.68696
   150.90278     11.68711
   150.90556     11.68725
   150.90833     11.68739
   150.91111     11.68754
   150.91389     11.68768
   150.91667     11.68782
   150.91944     11.68797
   150.92222     11.68811
   150.92500     11.68826
   150.92778     11.68840
   150.93056     11.68854
   150.93333     11.68869
   150.93611     11.68883
   150.93889     11.68897
   150.94167     11.68912
   150.94444     11.68926
   150.94722     11.68940
   150.95000     11.68955
   150.95278     11.68969
   150.95556     11.68983
   150.95833     11.68998
   150.96111     11.69012
   150.96389     11.69027
   150.96667     11.69041
   150.96944     11.69055
   150.97222     11.69070
   150.97500     11.69084
   150.97778     11.69098
   150.98056     11.69113
   150.98333     11.69127
   150.98611     11.69141
   150.98889     11.69156
   150.99167     11.69170
   150.99444     11.69184
   150.99722     11.69199
   151.00000     11.69213
   151.00278     11.69227
   151.00556     11.69242
   151.00833     11.69256
   151.01111     11.69271
   151.01389     11.69285
   151.01667     11.69299
   151.01944     11.69314
   151.02222     11.69328
   151.02500     11.69342
   151.02778     11.69357
   151.03056     11.69371
   151.03333     11.69385
   151.03611     11.69400
   151.03889     11.69414
   151.04167     11.69428
   151.04444     11.69443
   151.04722     11.69457
   151.05000     11.69471
   151.05278     11.69486
   151.05556     11.69500
   151.05833     11.69514
   151.06111     11.69529
   151.06389     11.69543
   151.06667     11.69558
   151.06944     11.69572
   151.07222     11.69586
   151.07500     11.69601
   151.07778     11.69615
   151.08056     11.69629
   151.08333     11.69644
   151.08611     11.69658
   151.08889     11.69672
   151.09167     11.69687
   151.09444     11.69701
   151.09722     11.69715
   151.10000     11.69730
   151.10278     11.69744
   151.10556     11.69758
   151.10833     11.69773
   151.11111     11.69787
   151.11389     11.69802
   151.11667     11.69816
   151.11944     11.69830
   151.12222     11.69845
   151.12500     11.69859
   151.12778     11.69873
   151.13056     11.69888
   151.13333     11.69902
   151.13611     11.69916
   151.13889     11.69931
   151.14167     11.69945
   151.14444     11.69959
   151.14722     11.69974
   151.15000     11.69988
   151.15278     11.70002
   151.15556     11.70017
   151.15833     11.70031
   151.16111     11.70045
   151.16389     11.70060
   151.16667     11.70074
   151.16944     11.70089
   151.17222     11.70103
   151.17500     11.70117
   151.17778     11.70132
   151.18056     11.70146
   151.18333     11.70160
   151.18611     11.70175
   151.18889     11.70189
   151.19167     11.70203
   151.19444     11.70218
   151.19722     11.70232
   151.20000     11.70246
   151.20278     11.70261
   151.20556     11.70275
   151.20833     11.70289
   151.21111     11.70304
   151.21389     11.70318
   151.21667     11.70332
   151.21944     11.70347
   151.22222     11.70361
   151.22500     11.70376
   151.22778     11.70390
   151.23056     11.70404
   151.23333     11.70419
   151.23611     11.70433
   151.23889     11.70447
   151.24167     11.70462
   151.24444     11.70476
   151.24722     11.70490
   151.25000     11.70505
   151.25278     11.70519
   151.25556     11.70533
   151.25833     11.70548
   151.26111     11.70562
   151.26389     11.70576
   151.26667     11.70591
   151.26944     11.70605
   151.27222     11.70619
   151.27500     11.70634
   151.27778     11.70648
   151.28056     11.70662
   151.28333     11.70677
   151.28611     11.70691
   151.28889     11.70706
   151.29167     11.70720
   151.29444     11.70734
   151.29722     11.70749
   151.30000     11.70763
   151.30278     11.70777
   151.30556     11.70792
   151.30833     11.70806
   151.31111     11.70820
   151.31389     11.70835
   151.31667     11.70849
   151.31944     11.70863
   151.32222     11.70878
   151.32500     11.70892
   151.32778     11.70906
   151.33056     11.70921
   151.33333     11.70935
   151.33611     11.70949
   151.33889     11.70964
   151.34167     11.70978
   151.34444     11.70992
   151.34722     11.71007
   151.35000     11.71021
   151.35278     11.71035
   151.35556     11.71050
   151.35833     11.71064
   151.36111     11.71079
   151.36389     11.71093
   151.36667     11.71107
   151.36944     11.71122
   151.37222     11.71136
   151.37500     11.71150
   151.37778     11.71165
   151.38056     11.71179
   151.38333     11.71193
   151.38611     11.71208
   151.38889     11.71222
   151.39167     11.71236
   151.39444     11.71251
   151.39722     11.71265
   151.40000     11.71279
   151.40278     11.71294
   151.40556     11.71308
   151.40833     11.71322
   151.41111     11.71337
   151.41389     11.71351
   151.41667     11.71365
   151.41944     11.71380
   151.42222     11.71394
   151.42500     11.71408
   151.42778     11.71423
   151.43056     11.71437
   151.43333     11.71452
   151.43611     11.71466
   151.43889     11.71480
   151.44167     11.71495
   151.44444     11.71509
   151.44722     11.71523
   151.45000     11.71538
   151.45278     11.71552
   151.45556     11.71566
   151.45833     11.71581
   151.46111     11.71595
   151.46389     11.71609
   151.46667     11.71624
   151.46944     11.71638
   151.47222     11.71652
   151.47500     11.71667
   151.47778     11.71681
   151.48056     11.71695
   151.48333     11.71710
   151.48611     11.71724
   151.48889     11.71738
   151.49167     11.71753
   151.49444     11.71767
   151.49722     11.71781
   151.50000     11.71796
   151.50278     11.71810
   151.50556     11.71824
   151.50833     11.71839
   151.51111     11.71853
   151.51389     11.71867
   151.51667     11.71882
   151.51944     11.71896
   151.52222     11.71911
   151.52500     11.71925
   151.52778     11.71939
   151.53056     11.71954
   151.53333     11.71968
   151.53611     11.71982
   151.53889     11.71997
   151.54167     11.72011
   151.54444     11.72025
   151.54722     11.72040
   151.55000     11.72054
   151.55278     11.72068
   151.55556     11.72083
   151.55833     11.72097
   151.56111     11.72111
   151.56389     11.72126
   151.56667     11.72140
   151.56944     11.72154
   151.57222     11.72169
   151.57500     11.72183
   151.57778     11.72197
   151.58056     11.72212
   151.58333     11.72226
   151.58611     11.72240
   151.58889     11.72255
   151.59167     11.72269
   151.59444     11.72283
   151.59722     11.72298
   151.60000     11.72312
   151.60278     11.72326
   151.60556     11.72341
   151.60833     11.72355
   151.61111     11.72369
   151.61389     11.72384
   151.61667     11.72398
   151.61944     11.72412
   151.62222     11.72427
   151.62500     11.72441
   151.62778     11.72456
   151.63056     11.72470
   151.63333     11.72484
   151.63611     11.72499
   151.63889     11.72513
   151.64167     11.72527
   151.64444     11.72542
   151.64722     11.72556
   151.65000     11.72570
   151.65278     11.72585
   151.65556     11.72599
   151.65833     11.72613
   151.66111     11.72628
   151.66389     11.72642
   151.66667     11.72656
   151.66944     11.72671
   151.67222     11.72685
   151.67500     11.72699
   151.67778     11.72714
   151.68056     11.72728
   151.68333     11.72742
   151.68611     11.72757
   151.68889     11.72771
   151.69167     11.72785
   151.69444     11.72800
   151.69722     11.72814
   151.70000     11.72828
   151.70278     11.72843
   151.70556     11.72857
   151.70833     11.72871
   151.71111     11.72886
   151.71389     11.72900
   151.71667     11.72914
   151.71944     11.72929
   151.72222     11.72943
   151.72500     11.72957
   151.72778     11.72972
   151.73056     11.72986
   151.73333     11.73000
   151.73611     11.73015
   151.73889     11.73029
   151.74167     11.73043
   151.74444     11.73058
   151.74722     11.73072
   151.75000     11.73086
   151.75278     11.73101
   151.75556     11.73115
   151.75833     11.73129
   151.76111     11.73144
   151.76389     11.73158
   151.76667     11.73172
   151.76944     11.73187
   151.77222     11.73201
   151.77500     11.73216
   151.77778     11.73230
   151.78056     11.73244
   151.78333     11.73259
   151.78611     11.73273
   151.78889     11.73287
   151.79167     11.73302
   151.79444     11.73316
   151.79722     11.73330
   151.80000     11.73345
   151.80278     11.73359
   151.80556     11.73373
   151.80833     11.73388
   151.81111     11.73402
   151.81389     11.73416
   151.81667     11.73431
   151.81944     11.73445
   151.82222     11.73459
   151.82500     11.73474
   151.82778     11.73488
   151.83056     11.73502
   151.83333     11.73517
   151.83611     11.73531
   151.83889     11.73545
   151.84167     11.73560
   151.84444     11.73574
   151.84722     11.73588
   151.85000     11.73603
   151.85278     11.73617
   151.85556     11.73631
   151.85833     11.73646
   151.86111     11.73660
   151.86389     11.73674
   151.86667     11.73689
   151.86944     11.73703
   151.87222     11.73717
   151.87500     11.73732
   151.87778     11.73746
   151.88056     11.73760
   151.88333     11.73775
   151.88611     11.73789
   151.88889     11.73803
   151.89167     11.73818
   151.89444     11.73832
   151.89722     11.73846
   151.90000     11.73861
   151.90278     11.73875
   151.90556     11.73889
   151.90833     11.73904
   151.91111     11.73918
   151.91389     11.73932
   151.91667     11.73947
   151.91944     11.73961
   151.92222     11.73975
   151.92500     11.73990
   151.92778     11.74004
   151.93056     11.74018
   151.93333     11.74033
   151.93611     11.74047
   151.93889     11.74061
   151.94167     11.74076
   151.94444     11.74090
   151.94722     11.74104
   151.95000     11.74119
   151.95278     11.74133
   151.95556     11.74147
   151.95833     11.74162
   151.96111     11.74176
   151.96389     11.74190
   151.96667     11.74205
   151.96944     11.74219
   151.97222     11.74233
   151.97500     11.74248
   151.97778     11.74262
   151.98056     11.74276
   151.98333     11.74291
   151.98611     11.74305
   151.98889     11.74319
   151.99167     11.74334
   151.99444     11.74348
   151.99722     11.74362
   152.00000     11.74377
   152.00278     11.74391
   152.00556     11.74405
   152.00833     11.74420
   152.01111     11.74434
   152.01389     11.74448
   152.01667     11.74463
   152.01944     11.74477
   152.02222     11.74491
   152.02500     11.74506
   152.02778     11.74520
   152.03056     11.74534
   152.03333     11.74549
   152.03611     11.74563
   152.03889     11.74577
   152.04167     11.74592
   152.04444     11.74606
   152.04722     11.74620
   152.05000     11.74635
   152.05278     11.74649
   152.05556     11.74663
   152.05833     11.74678
   152.06111     11.74692
   152.06389     11.74706
   152.06667     11.74721
   152.06944     11.74735
   152.07222     11.74749
   152.07500     11.74764
   152.07778     11.74778
   152.08056     11.74792
   152.08333     11.74807
   152.08611     11.74821
   152.08889     11.74835
   152.09167     11.74850
   152.09444     11.74864
   152.09722     11.74878
   152.10000     11.74893
   152.10278     11.74907
   152.10556     11.74921
   152.10833     11.74936
   152.11111     11.74950
   152.11389     11.74964
   152.11667     11.74979
   152.11944     11.74993
   152.12222     11.75007
   152.12500     11.75022
   152.12778     11.75036
   152.13056     11.75050
   152.13333     11.75065
   152.13611     11.75079
   152.13889     11.75093
   152.14167     11.75108
   152.14444     11.75122
   152.14722     11.75136
   152.15000     11.75151
   152.15278     11.75165
   152.15556     11.75179
   152.15833     11.75194
   152.16111     11.75208
   152.16389     11.75222
   152.16667     11.75237
   152.16944     11.75251
   152.17222     11.75265
   152.17500     11.75280
   152.17778     11.75294
   152.18056     11.75308
   152.18333     11.75323
   152.18611     11.75337
   152.18889     11.75351
   152.19167     11.75366
   152.19444     11.75380
   152.19722     11.75394
   152.20000     11.75409
   152.20278     11.75423
   152.20556     11.75437
   152.20833     11.75452
   152.21111     11.75466
   152.21389     11.75480
   152.21667     11.75495
   152.21944     11.75509
   152.22222     11.75523
   152.22500     11.75538
   152.22778     11.75552
   152.23056     11.75566
   152.23333     11.75581
   152.23611     11.75595
   152.23889     11.75609
   152.24167     11.75624
   152.24444     11.75638
   152.24722     11.75652
   152.25000     11.75667
   152.25278     11.75681
   152.25556     11.75695
   152.25833     11.75710
   152.26111     11.75724
   152.26389     11.75738
   152.26667     11.75753
   152.26944     11.75767
   152.27222     11.75781
   152.27500     11.75796
   152.27778     11.75810
   152.28056     11.75824
   152.28333     11.75839
   152.28611     11.75853
   152.28889     11.75867
   152.29167     11.75882
   152.29444     11.75896
   152.29722     11.75910
   152.30000     11.75925
   152.30278     11.75939
   152.30556     11.75953
   152.30833     11.75967
   152.31111     11.75982
   152.31389     11.75996
   152.31667     11.76010
   152.31944     11.76025
   152.32222     11.76039
   152.32500     11.76053
   152.32778     11.76068
   152.33056     11.76082
   152.33333     11.76096
   152.33611     11.76111
   152.33889     11.76125
   152.34167     11.76139
   152.34444     11.76154
   152.34722     11.76168
   152.35000     11.76182
   152.35278     11.76197
   152.35556     11.76211
   152.35833     11.76225
   152.36111     11.76240
   152.36389     11.76254
   152.36667     11.76268
   152.36944     11.76283
   152.37222     11.76297
   152.37500     11.76311
   152.37778     11.76326
   152.38056     11.76340
   152.38333     11.76354
   152.38611     11.76369
   152.38889     11.76383
   152.39167     11.76397
   152.39444     11.76412
   152.39722     11.76426
   152.40000     11.76440
   152.40278     11.76455
   152.40556     11.76469
   152.40833     11.76483
   152.41111     11.76498
   152.41389     11.76512
   152.41667     11.76526
   152.41944     11.76541
   152.42222     11.76555
   152.42500     11.76569
   152.42778     11.76584
   152.43056     11.76598
   152.43333     11.76612
   152.43611     11.76627
   152.43889     11.76641
   152.44167     11.76655
   152.44444     11.76670
   152.44722     11.76684
   152.45000     11.76698
   152.45278     11.76712
   152.45556     11.76727
   152.45833     11.76741
   152.46111     11.76755
   152.46389     11.76770
   152.46667     11.76784
   152.46944     11.76798
   152.47222     11.76813
   152.47500     11.76827
   152.47778     11.76841
   152.48056     11.76856
   152.48333     11.76870
   152.48611     11.76884
   152.48889     11.76899
   152.49167     11.76913
   152.49444     11.76927
   152.49722     11.76942
   152.50000     11.76956
   152.50278     11.76970
   152.50556     11.76985
   152.50833     11.76999
   152.51111     11.77013
   152.51389     11.77028
   152.51667     11.77042
   152.51944     11.77056
   152.52222     11.77071
   152.52500     11.77085
   152.52778     11.77099
   152.53056     11.77114
   152.53333     11.77128
   152.53611     11.77142
   152.53889     11.77157
   152.54167     11.77171
   152.54444     11.77185
   152.54722     11.77200
   152.55000     11.77214
   152.55278     11.77228
   152.55556     11.77242
   152.55833     11.77257
   152.56111     11.77271
   152.56389     11.77285
   152.56667     11.77300
   152.56944     11.77314
   152.57222     11.77328
   152.57500     11.77343
   152.57778     11.77357
   152.58056     11.77371
   152.58333     11.77386
   152.58611     11.77400
   152.58889     11.77414
   152.59167     11.77429
   152.59444     11.77443
   152.59722     11.77457
   152.60000     11.77472
   152.60278     11.77486
   152.60556     11.77500
   152.60833     11.77515
   152.61111     11.77529
   152.61389     11.77543
   152.61667     11.77558
   152.61944     11.77572
   152.62222     11.77586
   152.62500     11.77601
   152.62778     11.77615
   152.63056     11.77629
   152.63333     11.77644
   152.63611     11.77658
   152.63889     11.77672
   152.64167     11.77687
   152.64444     11.77701
   152.64722     11.77715
   152.65000     11.77729
   152.65278     11.77744
   152.65556     11.77758
   152.65833     11.77772
   152.66111     11.77787
   152.66389     11.77801
   152.66667     11.77815
   152.66944     11.77830
   152.67222     11.77844
   152.67500     11.77858
   152.67778     11.77873
   152.68056     11.77887
   152.68333     11.77901
   152.68611     11.77916
   152.68889     11.77930
   152.69167     11.77944
   152.69444     11.77959
   152.69722     11.77973
   152.70000     11.77987
   152.70278     11.78002
   152.70556     11.78016
   152.70833     11.78030
   152.71111     11.78045
   152.71389     11.78059
   152.71667     11.78073
   152.71944     11.78087
   152.72222     11.78102
   152.72500     11.78116
   152.72778     11.78130
   152.73056     11.78145
   152.73333     11.78159
   152.73611     11.78173
   152.73889     11.78188
   152.74167     11.78202
   152.74444     11.78216
   152.74722     11.78231
   152.75000     11.78245
   152.75278     11.78259
   152.75556     11.78274
   152.75833     11.78288
   152.76111     11.78302
   152.76389     11.78317
   152.76667     11.78331
   152.76944     11.78345
   152.77222     11.78360
   152.77500     11.78374
   152.77778     11.78388
   152.78056     11.78403
   152.78333     11.78417
   152.78611     11.78431
   152.78889     11.78445
   152.79167     11.78460
   152.79444     11.78474
